set	origin_ATAC	origin_chIP	context	context_id	is_matched	tf_name	db_id_ATAC	db_id_chIP
train	NA	GTRD	K562 (myelogenous leukemia)_30 m of Interferon alpha (Snyder)	29	FALSE	STAT1	NA	PEAKS033768
train	NA	GTRD	K562 (myelogenous leukemia)_Interferon alpha treatment - 6 hours (Snyder)	30	FALSE	JUN	NA;NA	PEAKS033441;PEAKS033441
train	NA	GTRD	K562 (myelogenous leukemia)_Interferon alpha treatment - 6 hours (Snyder)	30	FALSE	STAT2	NA;NA;NA	PEAKS033470;PEAKS033470;PEAKS033470
train	NA	GTRD	K562 (myelogenous leukemia)_Interferon alpha treatment - 6 hours (Snyder)	30	FALSE	MYC	NA;NA;NA	PEAKS033471;PEAKS033471;PEAKS033471
train	NA	GTRD	K562 (myelogenous leukemia)_Interferon gamma treatment - 30 minutes (Snyder)	31	FALSE	MYC	NA;NA	PEAKS033462;PEAKS033462
train	NA	GTRD	K562 (myelogenous leukemia)_Interferon gamma treatment - 30 minutes (Snyder)	31	FALSE	JUN	NA;NA;NA;NA	PEAKS033606;PEAKS033606;PEAKS033606;PEAKS033606
train	NA	GTRD	K562 (myelogenous leukemia)_Interferon gamma treatment - 30 minutes (Snyder)	31	FALSE	STAT1	NA;NA	PEAKS033815;PEAKS033815
train	NA	GTRD	K562 (myelogenous leukemia)_Interferon gamma treatment - 6 hours (Snyder)	32	FALSE	JUN	NA	PEAKS033619
train	NA	GTRD	K562 (myelogenous leukemia)_Interferon gamma treatment - 6 hours (Snyder)	32	FALSE	MYC	NA;NA;NA	PEAKS033685;PEAKS033685;PEAKS033685
train	NA	GTRD	K562 (myelogenous leukemia)_Interferon gamma treatment - 6 hours (Snyder)	32	FALSE	STAT1	NA;NA	PEAKS033693;PEAKS033693
train	NA	GTRD	K562 (myelogenous leukemia)_Interferon gamma treatment - 6 hours (Snyder)	32	FALSE	IRF1	NA;NA;NA	PEAKS033805;PEAKS033805;PEAKS033805
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	ZNF263	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033427;PEAKS033427;PEAKS033427;PEAKS033427;PEAKS033427;PEAKS033427;PEAKS033427;PEAKS033427;PEAKS033427;PEAKS033427;PEAKS033427;PEAKS033427
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	GATA1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033445;PEAKS033445;PEAKS033445;PEAKS033445;PEAKS033445;PEAKS033445;PEAKS033445;PEAKS033445;PEAKS033445;PEAKS033445;PEAKS033445;PEAKS033445
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	E2F6	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033509;PEAKS033509;PEAKS033509;PEAKS033509;PEAKS033509;PEAKS033509;PEAKS033509;PEAKS033509;PEAKS033509;PEAKS033509;PEAKS033509;PEAKS033509
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	JUNB	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033539;PEAKS033539;PEAKS033539;PEAKS033539;PEAKS033539;PEAKS033539;PEAKS033539;PEAKS033539;PEAKS033539;PEAKS033539;PEAKS033539;PEAKS033539
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	FOS	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033559;PEAKS033559;PEAKS033559;PEAKS033559;PEAKS033559;PEAKS033559;PEAKS033559;PEAKS033559;PEAKS033559;PEAKS033735;PEAKS033735;PEAKS033735;PEAKS033735;PEAKS033735;PEAKS033735;PEAKS033735;PEAKS033735;PEAKS033735
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	TAF1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033592;PEAKS033592;PEAKS033592;PEAKS033592;PEAKS033592;PEAKS033592;PEAKS033592;PEAKS033592;PEAKS033592;PEAKS033592;PEAKS033592;PEAKS033592
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	NFE2	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033600;PEAKS033600;PEAKS033600;PEAKS033600;PEAKS033600;PEAKS033600;PEAKS033600;PEAKS033600;PEAKS033600;PEAKS041879;PEAKS041879;PEAKS041879;PEAKS041879;PEAKS041879;PEAKS041879;PEAKS041879;PEAKS041879;PEAKS041879;PEAKS041879;PEAKS041879;PEAKS041879
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	MYC	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033605;PEAKS033605;PEAKS033605;PEAKS033605;PEAKS033605;PEAKS033605;PEAKS033605;PEAKS033605;PEAKS033605;PEAKS033605;PEAKS033605;PEAKS033605
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	GATA2	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033657;PEAKS033657;PEAKS033657;PEAKS033657;PEAKS033657;PEAKS033657;PEAKS033657;PEAKS033657;PEAKS033657
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	JUN	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033665;PEAKS033665;PEAKS033665;PEAKS033665;PEAKS033665;PEAKS033665;PEAKS033665;PEAKS033665;PEAKS033665;PEAKS033665;PEAKS033665;PEAKS033665
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	NRF1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033700;PEAKS033700;PEAKS033700;PEAKS033700;PEAKS033700;PEAKS033700;PEAKS033700;PEAKS033700;PEAKS033700
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	SP2	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033706;PEAKS033706;PEAKS033706;PEAKS033706;PEAKS033706;PEAKS033706;PEAKS033706;PEAKS033706;PEAKS033706
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	USF1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033731;PEAKS033731;PEAKS033731;PEAKS033731;PEAKS033731;PEAKS033731;PEAKS033731;PEAKS033731;PEAKS033731
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	JUND	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033732;PEAKS033732;PEAKS033732;PEAKS033732;PEAKS033732;PEAKS033732;PEAKS033732;PEAKS033732;PEAKS033732
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	MAX	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033761;PEAKS033761;PEAKS033761;PEAKS033761;PEAKS033761;PEAKS033761;PEAKS033761;PEAKS033761;PEAKS033761
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	E2F4	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033810;PEAKS033810;PEAKS033810;PEAKS033810;PEAKS033810;PEAKS033810;PEAKS033810;PEAKS033810;PEAKS033810;PEAKS033810;PEAKS033810;PEAKS033810
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	YY1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033849;PEAKS033849;PEAKS033849;PEAKS033849;PEAKS033849;PEAKS033849;PEAKS033849;PEAKS033849;PEAKS033849;PEAKS033849;PEAKS033849;PEAKS033849
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	CEBPD	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS033851;PEAKS033851;PEAKS033851;PEAKS033851;PEAKS033851;PEAKS033851;PEAKS033851;PEAKS033851;PEAKS033851;PEAKS033851;PEAKS033851;PEAKS033851;PEAKS033900;PEAKS033900;PEAKS033900;PEAKS033900;PEAKS033900;PEAKS033900;PEAKS033900;PEAKS033900;PEAKS033900;PEAKS033900;PEAKS033900;PEAKS033900
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	ATF3	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041222;PEAKS041222;PEAKS041222;PEAKS041222;PEAKS041222;PEAKS041222;PEAKS041222;PEAKS041222;PEAKS041222
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	USF2	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041251;PEAKS041251;PEAKS041251;PEAKS041251;PEAKS041251;PEAKS041251
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	NR2C2	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041373;PEAKS041373;PEAKS041373;PEAKS041373;PEAKS041373;PEAKS041373;PEAKS041373;PEAKS041373;PEAKS041373
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	CEBPB	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041396;PEAKS041396;PEAKS041396;PEAKS041396;PEAKS041396;PEAKS041396;PEAKS041396;PEAKS041396;PEAKS041396
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	ZBTB11	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041413;PEAKS041413;PEAKS041413;PEAKS041413;PEAKS041413;PEAKS041413;PEAKS041413;PEAKS041413;PEAKS041413
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	FOSL1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041484;PEAKS041484;PEAKS041484;PEAKS041484;PEAKS041484;PEAKS041484;PEAKS041484;PEAKS041484;PEAKS041484;PEAKS041484;PEAKS041484;PEAKS041484
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	ELK1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041509;PEAKS041509;PEAKS041509;PEAKS041509;PEAKS041509;PEAKS041509
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	TFDP1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041516;PEAKS041516;PEAKS041516;PEAKS041516;PEAKS041516;PEAKS041516
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	NR2C1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041586;PEAKS041586;PEAKS041586;PEAKS041586;PEAKS041586;PEAKS041586
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	GABPA	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041756;PEAKS041756;PEAKS041756;PEAKS041756;PEAKS041756;PEAKS041756;PEAKS041756;PEAKS041756;PEAKS041756
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	BACH1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041774;PEAKS041774;PEAKS041774;PEAKS041774;PEAKS041774;PEAKS041774
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	ZNF24	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041785;PEAKS041785;PEAKS041785;PEAKS041785;PEAKS041785;PEAKS041785
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	CUX1	AEXP002279;AEXP002280;AEXP002495	PEAKS041786;PEAKS041786;PEAKS041786
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	KMT2B	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041831;PEAKS041831;PEAKS041831;PEAKS041831;PEAKS041831;PEAKS041831
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	ELF1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041893;PEAKS041893;PEAKS041893;PEAKS041893;PEAKS041893;PEAKS041893
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	ZNF639	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041910;PEAKS041910;PEAKS041910;PEAKS041910;PEAKS041910;PEAKS041910
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	ATF1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041952;PEAKS041952;PEAKS041952;PEAKS041952;PEAKS041952;PEAKS041952;PEAKS041952;PEAKS041952;PEAKS041952;PEAKS041955;PEAKS041955;PEAKS041955;PEAKS041955;PEAKS041955;PEAKS041955
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	ZNF507	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041963;PEAKS041963;PEAKS041963;PEAKS041963;PEAKS041963;PEAKS041963;PEAKS041963;PEAKS041963;PEAKS041963
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	ZFX	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS041978;PEAKS041978;PEAKS041978;PEAKS041978;PEAKS041978;PEAKS041978;PEAKS041978;PEAKS041978;PEAKS041978;PEAKS041978;PEAKS041978;PEAKS041978
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	ZBTB40	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS042119;PEAKS042119;PEAKS042119;PEAKS042119;PEAKS042119;PEAKS042119;PEAKS042119;PEAKS042119;PEAKS042119
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	GTF3C2	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS044857;PEAKS044857;PEAKS044857;PEAKS044857;PEAKS044857;PEAKS044857;PEAKS044857;PEAKS044857;PEAKS044857;PEAKS044857;PEAKS044857;PEAKS044857
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	GTF2B	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS044858;PEAKS044858;PEAKS044858;PEAKS044858;PEAKS044858;PEAKS044858
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	HMGN3	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS044860;PEAKS044860;PEAKS044860;PEAKS044860;PEAKS044860;PEAKS044860;PEAKS044860;PEAKS044860;PEAKS044860
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	CCNT2	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS044873;PEAKS044873;PEAKS044873;PEAKS044873;PEAKS044873;PEAKS044873;PEAKS044873;PEAKS044873;PEAKS044873
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	DDX20	AEXP002279;AEXP002280;AEXP002495	PEAKS044904;PEAKS044904;PEAKS044904
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	PYGO2	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS044935;PEAKS044935;PEAKS044935;PEAKS044935;PEAKS044935;PEAKS044935
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	BMI1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS044958;PEAKS044958;PEAKS044958;PEAKS044958;PEAKS044958;PEAKS044958;PEAKS044958;PEAKS044958;PEAKS044958
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	TAF7	AEXP002279;AEXP002280;AEXP002495	PEAKS044975;PEAKS044975;PEAKS044975
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	EP300	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS045058;PEAKS045058;PEAKS045058;PEAKS045058;PEAKS045058;PEAKS045058;PEAKS045058;PEAKS045058;PEAKS045058
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	XRCC4	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS045108;PEAKS045108;PEAKS045108;PEAKS045108;PEAKS045108;PEAKS045108
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	U2AF1	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS045109;PEAKS045109;PEAKS045109;PEAKS045109;PEAKS045109;PEAKS045109
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	RBM14	AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495;AEXP002279;AEXP002280;AEXP002495	PEAKS045154;PEAKS045154;PEAKS045154;PEAKS045154;PEAKS045154;PEAKS045154;PEAKS045154;PEAKS045154;PEAKS045154;PEAKS045154;PEAKS045154;PEAKS045154
train	GTRD	GTRD	K562 (myelogenous leukemia)_none	165	TRUE	DROSHA	AEXP002279;AEXP002280;AEXP002495	PEAKS045193;PEAKS045193;PEAKS045193
train	NA	GTRD	KMS-11 (Plasma cell myeloma)_none	34	FALSE	CTCF	NA;NA;NA;NA	PEAKS042088;PEAKS042088;PEAKS042088;PEAKS042088
train	NA	GTRD	LNCaP (prostate carcinoma)_10 nM 17β-hydroxy-5α-androstan-3-one (CHEBI:16330) for 4 hour	35	FALSE	CTCF	NA;NA;NA;NA	PEAKS041329;PEAKS041329;PEAKS041329;PEAKS041329
train	NA	GTRD	LNCaP (prostate carcinoma)_none	36	FALSE	CTCF	NA;NA;NA	PEAKS041701;PEAKS041701;PEAKS041701
train	NA	GTRD	MCF10A (breast epithelial cells)_(To replace TAM_1uM_36hr) 36 h with 1 uM 4-hydroxytamoxifen (Myers)	37	FALSE	STAT3	NA;NA;NA;NA	PEAKS033453;PEAKS033453;PEAKS033453;PEAKS033453
train	NA	GTRD	MCF10A (breast epithelial cells)_36 h with 0.01% Ethanol	38	FALSE	STAT3	NA;NA;NA;NA	PEAKS033517;PEAKS033517;PEAKS033517;PEAKS033517
train	NA	GTRD	MCF7 (Invasive ductal breast carcinoma)_45 min with 100 nM Estradiol (Crawford)	39	FALSE	CTCF	NA;NA;NA;NA	PEAKS033492;PEAKS033492;PEAKS033492;PEAKS033492
train	NA	GTRD	MCF7 (Invasive ductal breast carcinoma)_45 min with 100 nM Estradiol (Crawford)	39	FALSE	MYC	NA;NA	PEAKS033663;PEAKS033663
train	NA	GTRD	MCF7 (Invasive ductal breast carcinoma)_none	40	FALSE	E2F1	NA;NA;NA;NA	PEAKS033792;PEAKS033792;PEAKS033792;PEAKS033792
train	NA	GTRD	MCF7 (Invasive ductal breast carcinoma)_none	40	FALSE	ELF1	NA;NA	PEAKS041399;PEAKS041399
train	NA	GTRD	MCF7 (Invasive ductal breast carcinoma)_none	40	FALSE	GABPA	NA;NA	PEAKS041527;PEAKS041527
train	NA	GTRD	MCF7 (Invasive ductal breast carcinoma)_none	40	FALSE	FOSL2	NA;NA;NA	PEAKS041991;PEAKS041991;PEAKS041991
train	NA	GTRD	MCF7 (Invasive ductal breast carcinoma)_none	40	FALSE	EZH2	NA;NA;NA;NA;NA	PEAKS044694;PEAKS044694;PEAKS044694;PEAKS044785;PEAKS044785
train	NA	GTRD	MCF7 (Invasive ductal breast carcinoma)_none	40	FALSE	BMI1	NA;NA;NA	PEAKS044978;PEAKS044978;PEAKS044978
train	NA	GTRD	MCF7 (Invasive ductal breast carcinoma)_none	40	FALSE	RAD21	NA;NA;NA	PEAKS045286;PEAKS045286;PEAKS045286
train	GTRD	GTRD	MM1.S (plasma cell myeloma)_none	41	TRUE	CTCF	AEXP002268;AEXP002268;AEXP002268	PEAKS041601;PEAKS041601;PEAKS041601
train	GTRD	GTRD	MM1.S (plasma cell myeloma)_none	41	TRUE	EZH2	AEXP002268;AEXP002268;AEXP002268	PEAKS044721;PEAKS044721;PEAKS045166
train	NA	GTRD	NB4 (acute promyelocytic leukemia )_none	42	FALSE	CTCF	NA;NA;NA;NA	PEAKS033497;PEAKS033497;PEAKS033497;PEAKS033497
train	NA	GTRD	NB4 (acute promyelocytic leukemia )_none	42	FALSE	MAX	NA;NA	PEAKS033520;PEAKS033520
train	NA	GTRD	NB4 (acute promyelocytic leukemia )_none	42	FALSE	MYC	NA;NA	PEAKS033686;PEAKS033686
train	NA	GTRD	OCI-LY1 (diffuse large B-cell lymphoma)_none	43	FALSE	CTCF	NA;NA;NA	PEAKS042155;PEAKS042155;PEAKS042155
train	NA	GTRD	OCI-LY1 (diffuse large B-cell lymphoma)_none	43	FALSE	EZH2	NA	PEAKS045120
train	NA	GTRD	PC9 (lung adenocarcinoma)_none	44	FALSE	CTCF	NA;NA;NA;NA	PEAKS041544;PEAKS041544;PEAKS041544;PEAKS041544
train	NA	GTRD	PC9 (lung adenocarcinoma)_none	44	FALSE	EZH2	NA;NA;NA;NA;NA	PEAKS044797;PEAKS044797;PEAKS044797;PEAKS044828;PEAKS044828
train	NA	GTRD	RWPE1 (prostate epithelial cells)_none	45	FALSE	CTCF	NA;NA;NA;NA	PEAKS041962;PEAKS041962;PEAKS041962;PEAKS041962
train	NA	GTRD	SH-SY5Y (neuroblastoma)_none	46	FALSE	GATA2	NA;NA;NA;NA	PEAKS033820;PEAKS033820;PEAKS033820;PEAKS033820
train	GTRD	GTRD	SK-N-MC (Askin tumor)_none	47	TRUE	FOXP2	AEXP002562	PEAKS033568
train	GTRD	GTRD	SK-N-MC (Askin tumor)_none	47	TRUE	EZH2	AEXP002562;AEXP002562;AEXP002562	PEAKS044812;PEAKS044812;PEAKS044812
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	TAF1	NA;NA;NA;NA	PEAKS033630;PEAKS033630;PEAKS033630;PEAKS033630
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	REST	NA;NA;NA;NA;NA;NA	PEAKS033774;PEAKS033774;PEAKS033798;PEAKS033798;PEAKS033798;PEAKS033798
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	GATA3	NA;NA;NA;NA;NA;NA;NA;NA	PEAKS033837;PEAKS033837;PEAKS033837;PEAKS033837;PEAKS033940;PEAKS033940;PEAKS033940;PEAKS033940
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	YY1	NA;NA;NA;NA;NA;NA	PEAKS033852;PEAKS033852;PEAKS033852;PEAKS034059;PEAKS034059;PEAKS034059
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	GABPA	NA;NA;NA;NA;NA;NA	PEAKS033857;PEAKS033857;PEAKS033857;PEAKS034013;PEAKS034013;PEAKS034013
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	USF1	NA;NA;NA;NA;NA;NA;NA	PEAKS033861;PEAKS033861;PEAKS033861;PEAKS033861;PEAKS034061;PEAKS034061;PEAKS034061
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	MEF2A	NA;NA;NA	PEAKS033869;PEAKS033932;PEAKS033932
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	MAX	NA;NA;NA;NA;NA;NA	PEAKS033877;PEAKS033877;PEAKS033877;PEAKS033966;PEAKS033966;PEAKS033966
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	TCF12	NA;NA;NA;NA;NA;NA;NA	PEAKS033884;PEAKS033884;PEAKS033884;PEAKS034057;PEAKS034057;PEAKS034057;PEAKS034057
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	RXRA	NA;NA;NA;NA;NA	PEAKS033891;PEAKS033891;PEAKS033931;PEAKS033931;PEAKS033931
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	ELF1	NA;NA;NA;NA	PEAKS033892;PEAKS033892;PEAKS033958;PEAKS033958
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	NFIC	NA;NA;NA;NA;NA;NA	PEAKS033897;PEAKS033897;PEAKS033990;PEAKS033990;PEAKS033990;PEAKS033990
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	JUND	NA;NA;NA;NA;NA	PEAKS033899;PEAKS033899;PEAKS033972;PEAKS033972;PEAKS033972
train	NA	GTRD	SK-N-SH (neuroblastoma)_none	48	FALSE	FOSL2	NA;NA;NA;NA;NA;NA;NA	PEAKS033910;PEAKS033910;PEAKS033910;PEAKS034026;PEAKS034026;PEAKS034026;PEAKS034026
